episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon
48,1527332.5,79403,14981,0.0,0.8634745271181767
49,1571312.5,78910,15494,0.0,0.8608916593317331
50,1526552.5,79200,15200,0.0,0.8583165175473807
51,1426652.5,80132,14272,0.0,0.8557490786547193
52,1486805.0,79701,14695,0.0,0.8531893196124776
53,1444682.5,80049,14343,0.0,0.8506372174483066
54,1395455.0,80294,14102,0.0,0.8480927492585731
55,1440182.5,80502,13862,0.0,0.8455558922081547
56,1492887.5,79630,14758,0.0,0.8430266235302344
57,1499215.0,79521,14883,0.0,0.8405049205260963
58,1409935.0,80246,14150,0.0,0.8379907605649222
59,1500402.5,79694,14706,0.0,0.8354841210835883
60,1579320.0,79041,15371,0.0,0.8329849795864627
61,1348600.0,80782,13610,0.0,0.8304933136452034
62,1335250.0,80486,13930,0.0,0.8280091008985575
63,1468242.5,79666,14726,0.0,0.8255323190521598
64,1465190.0,80239,14153,0.0,0.8230629458783336
65,1472000.0,80289,14103,0.0,0.8206009592158903
66,1346842.5,80695,13681,0.0,0.818146336969931
67,1436882.5,79784,14616,0.0,0.8156990571116483
68,1513447.5,79771,14621,0.0,0.8132590976781283
69,1715017.5,78180,16208,0.0,0.8108264367721539
70,1521172.5,79520,14880,0.0,0.808401052562008
71,1348477.5,80968,13428,0.0,0.8059829232812773
72,1583127.5,78924,15476,0.0,0.8035720272286576
73,1530652.5,79388,15000,0.0,0.8011683427677586
74,1519410.0,79236,15156,0.0,0.7987718483269097
75,1396785.0,80517,13875,0.0,0.7963825223989669
76,1388715.0,80714,13678,0.0,0.7940003435411191
77,1443080.0,80386,14010,0.0,0.7916252903746962
78,1426050.0,80069,14323,0.0,0.789257341584977
79,1487390.0,79667,14725,0.0,0.7868964759209978
80,1495812.5,79690,14714,0.0,0.784542672195362
81,1432812.5,80059,14337,0.0,0.7821959092840497
82,1448472.5,80100,14288,0.0,0.7798561661262283
83,1427997.5,80454,13934,0.0,0.7775234217240634
84,1503190.0,79697,14699,0.0,0.7751976551425304
85,1268635.0,81194,13186,0.0,0.7728788455092263
86,1448825.0,80192,14208,0.0,0.770566972014183
87,1480845.0,80014,14382,0.0,0.7682620139096801
88,1364197.5,80607,13793,0.0,0.7659639505100587
89,1461157.5,79811,14585,0.0,0.763672761191536
90,1429675.0,80065,14315,0.0,0.7613884253920201
91,1514750.0,79686,14714,0.0,0.7591109226109254
92,1361787.5,80551,13853,0.0,0.7568402324089886
93,1484235.0,79688,14724,0.0,0.7545763344080854
94,1444185.0,80133,14259,0.0,0.7523192082910475
95,1556812.5,78898,15490,0.0,0.7500688338014804
96,1332232.5,80849,13551,0.0,0.7478251907435816
97,1524400.0,79565,14827,0.0,0.745588258981959
98,1392982.5,80425,13967,0.0,0.7433580184414508
99,1527727.5,79604,14784,0.0,0.7411344491069448
100,1517810.0,79350,15046,0.0,0.7389175310231992
101,1601032.5,79106,15290,0.0,0.7367072442946632
102,1417067.5,80641,13747,0.0,0.7345035690852983
103,1431262.5,80088,14316,0.0,0.7323064856184011
104,1576702.5,78941,15447,0.0,0.7301159741764247
105,1408150.0,80586,13806,0.0,0.7279320151008026
106,1540135.0,79393,14991,0.0,0.725754588791772
107,1470762.5,79916,14488,0.0,0.7235836757081978
108,1505345.0,79870,14534,0.0,0.7214192563673972
109,1472207.5,79863,14533,0.0,0.7192613113449653
110,1571897.5,79104,15292,0.0,0.7171098212746
111,1551447.5,79632,14768,0.0,0.714964766847929
112,1420715.0,80381,14019,0.0,0.7128261288143359
113,1548245.0,79356,15040,0.0,0.710693887980788
114,1453522.5,80278,14114,0.0,0.7085680252116635
115,1206470.0,82266,12134,0.0,0.7064485214285801
116,1470685.0,79881,14511,0.0,0.7043353576102236
117,1472912.5,80036,14360,0.0,0.7022285147921774
118,1442230.0,80441,13947,0.0,0.7001279740667523
119,1395580.0,80495,13901,0.0,0.6980337165828167
120,1434980.0,80409,13967,0.0,0.6959457235456271
121,1550292.5,79600,14788,0.0,0.6938639762166602
122,1320150.0,81280,13112,0.0,0.6917884559134441
123,1482590.0,79789,14607,0.0,0.6897191440093908
124,1529345.0,79862,14546,0.0,0.6876560219336292
125,1478177.5,79902,14510,0.0,0.6855990711708382
126,1577157.5,79157,15239,0.0,0.6835482732610806
127,1572145.0,79387,15009,0.0,0.6815036097996376
128,1346920.0,80848,13540,0.0,0.6794650624368437
129,1507502.5,79379,15025,0.0,0.6774326128779213
130,1445640.0,80532,13848,0.0,0.6754062428828175
131,1494027.5,80005,14399,0.0,0.6733859342660397
132,1453302.5,80179,14225,0.0,0.6713716688964928
133,1323702.5,80871,13521,0.0,0.6693634286973162
134,1505262.5,79871,14529,0.0,0.6673611956457219
135,1434662.5,80361,14039,0.0,0.6653649517728324
136,1489615.0,79732,14668,0.0,0.6633746791635196
137,1589942.5,79535,14853,0.0,0.661390359956244
138,1516520.0,79337,15059,0.0,0.6594119763428944
139,1509337.5,79946,14462,0.0,0.6574395105686283
140,1471477.5,79892,14512,0.0,0.6554729449317122
141,1551992.5,79685,14715,0.0,0.6535122617833629
142,1482277.5,80045,14355,0.0,0.6515574435275892
143,1543257.5,79772,14640,0.0,0.6496084726210338
144,1476395.0,80071,14325,0.0,0.6476653315728161
145,1393732.5,80875,13525,0.0,0.6457280029443749
146,1531542.5,79963,14433,0.0,0.6437964693493122
147,1418100.0,80362,14030,0.0,0.6418707134532371
148,1388567.5,80680,13712,0.0,0.6399507179736101
149,1641180.0,79342,15050,0.0,0.6380364656795882
150,1334510.0,73867,20521,0.0,0.6361279393918698
151,1499190.0,79721,14671,0.0,0.6342251219825414
152,1428702.5,80415,13961,0.0,0.6323279963749231
153,1413860.0,80531,13881,0.0,0.6304365455434155
154,1461210.0,80259,14141,0.0,0.6285507525133474
155,1402332.5,80922,13470,0.0,0.6266706003608224
156,1453290.0,80170,14210,0.0,0.6247960722125685
157,1478975.0,80483,13913,0.0,0.6229271512457853
158,1380827.5,80678,13714,0.0,0.6210638206879938
159,1244642.5,81399,12989,0.0,0.6192060638168857
160,1593170.0,79382,15014,0.0,0.6173538639601732
161,1441082.5,80672,13720,0.0,0.6155072044954395
162,1442097.5,80341,14055,0.0,0.6136660688499896
163,1454857.5,80403,13997,0.0,0.6118304405007017
164,1390890.0,81124,13264,0.0,0.6100003029738785
165,1547027.5,79627,14773,0.0,0.6081756398450999
166,1597475.0,79242,15158,0.0,0.6063564347390752
167,1610330.0,79124,15272,0.0,0.6045426713294964
168,1453390.0,80621,13767,0.0,0.6027343333388913
169,1496460.0,79686,14706,0.0,0.6009314045384779
170,1528062.5,80040,14356,0.0,0.5991338687480187
171,1561132.5,79609,14795,0.0,0.5973417098356749
172,1305870.0,81697,12695,0.0,0.5955549117178625
173,1583117.5,79377,15031,0.0,0.5937734583591071
174,1500352.5,80264,14124,0.0,0.5919973337719008
175,1331967.5,80698,13694,0.0,0.5902265220165579
176,1456745.0,80053,14339,0.0,0.5884610072010726
177,983955.0,68499,26033,0.0,0.586700773480976
178,1437005.0,80426,13978,0.0,0.584945805059194
179,1421985.0,80564,13824,0.0,0.5831960861859052
180,1316822.5,81535,12865,0.0,0.5814516011584002
181,1422730.0,80770,13618,0.0,0.5797123343209402
182,1666320.0,79249,15143,0.0,0.5779782700646164
183,1363717.5,81107,13285,0.0,0.5762493928272107
184,1575465.0,79536,14852,0.0,0.5745256870930548
185,1391322.5,80727,13665,0.0,0.5728071373928921
186,1331987.5,80910,13478,0.0,0.5710937283037383
187,1360402.5,81253,13131,0.0,0.569385444448743
188,1283442.5,81695,12697,0.0,0.5676822704970518
189,1456210.0,80140,14260,0.0,0.5659841911636688
190,1612705.0,79358,15058,0.0,0.5642911912093194
191,1497935.0,80159,14233,0.0,0.5626032554403132
192,1515037.5,79780,14604,0.0,0.5609203687084082
193,1459207.5,80329,14071,0.0,0.5592425159106745
194,1508560.0,80102,14290,0.0,0.5575696819893587
195,1432457.5,80298,14094,0.0,0.5559018519317491
196,1479100.0,80516,13872,0.0,0.5542390107700407
197,1465215.0,80210,14182,0.0,0.5525811435812007
198,1496687.5,80304,14096,0.0,0.5509282354868351
199,1419562.5,81044,13352,0.0,0.5492802716530549
200,1534427.5,79767,14625,0.0,0.5476372372903429
201,1512817.5,80089,14299,0.0,0.5459991176534209
202,1392395.0,80584,13808,0.0,0.5443658980411177
203,1403625.0,80786,13606,0.0,0.5427375637962367
204,1490805.0,80368,14032,0.0,0.5411141003054251
205,1493772.5,80354,14050,0.0,0.5394954929990418
206,1575977.5,79802,14602,0.0,0.5378817273510274
207,1565415.0,79676,14720,0.0,0.5362727888787735
208,1325835.0,81391,13009,0.0,0.5346686631429929
209,1344397.5,81284,13112,0.0,0.5330693357475896
210,1377282.5,81160,13232,0.0,0.5314747923395304
211,1435260.0,80387,14001,0.0,0.5298850186087152
212,1539740.0,80166,14234,0.0,0.5283000002878491
213,1510257.5,79835,14553,0.0,0.5267197231523142
214,1492882.5,80307,14089,0.0,0.5251441730200421
215,1567870.0,79726,14670,0.0,0.5235733357513864
216,1503870.0,80094,14306,0.0,0.522007197248996
217,1498265.0,80252,14144,0.0,0.5204457434576885
218,1420650.0,80915,13477,0.0,0.5188889603643239
219,1437295.0,80680,13712,0.0,0.517336833997679
220,1442435.0,80386,14014,0.0,0.5157893504283224
221,1533357.5,79687,14701,0.0,0.5142464957684887
222,1463435.0,80180,14212,0.0,0.5127082561719544
223,1594970.0,79557,14823,0.0,0.5111746178339134
224,1416782.5,80935,13453,0.0,0.5096455669908534
225,1345697.5,81349,13035,0.0,0.5081210899204321
226,1513050.0,80415,13989,0.0,0.5066011729413543
227,1545117.5,79995,14401,0.0,0.5050858024132487
228,1596162.5,79572,14836,0.0,0.503574964736546
229,1523445.0,80176,14220,0.0,0.5020686463523564
230,1606635.0,79568,14796,0.0,0.5005668337423482
231,1333702.5,81260,13136,0.0,0.4990695134286266
232,1481222.5,80416,13976,0.0,0.4975766719736123
233,1327805.0,81522,12866,0.0,0.49608829597992116
234,1531342.5,80000,14396,0.0,0.4946043720902441
235,1373715.0,81478,12910,0.0,0.493124886987227
236,1266840.0,81837,12563,0.0,0.4916498273933513
237,1475097.5,80702,13690,0.0,0.49017918007081474
238,1281140.0,81632,12760,0.0,0.48871293182141273
239,1497000.0,80480,13916,0.0,0.4872510694864197
240,1405877.5,80712,13676,0.0,0.48579357994647127
241,1432525.0,80530,13862,0.0,0.48434045012144616
242,1409670.0,80986,13406,0.0,0.48289166697034913
243,1363700.0,81140,13252,0.0,0.48144721749119374
244,1499637.5,79995,14401,0.0,0.48000708872088577
245,1507590.0,80218,14178,0.0,0.4785712677351069
246,1450070.0,80924,13468,0.0,0.47713974164819856
247,1530202.5,80172,14224,0.0,0.47571249761304646
248,1331767.5,81247,13141,0.0,0.47428952282096526
249,1272650.0,82106,12290,0.0,0.4728708045015836
250,1404740.0,81011,13381,0.0,0.47145632992272934
251,1500065.0,80087,14305,0.0,0.47004608639031564
252,1692805.0,78847,15541,0.0,0.46864006124822677
253,1377967.5,81371,13017,0.0,0.46723824187820456
254,1548785.0,80110,14286,0.0,0.4658406156997352
255,1512380.0,80168,14224,0.0,0.4644471701699365
256,1414890.0,81185,13211,0.0,0.46305789278344484
257,1402120.0,80783,13597,0.0,0.46167277107230353
258,1455690.0,80557,13839,0.0,0.4602917926058506
259,1399485.0,81173,13227,0.0,0.45891494499060725
260,1357992.5,81120,13256,0.0,0.45754221587016664
261,1306580.0,81495,12897,0.0,0.4561735929250831
262,1590790.0,79631,14757,0.0,0.45480906387276143
263,1402327.5,80994,13398,0.0,0.4534486164673468
264,1492007.5,80529,13863,0.0,0.4520922384996147
265,1459430.0,80942,13446,0.0,0.4507399177968616
266,1480010.0,80521,13871,0.0,0.44939164222279543
267,1514412.5,80249,14155,0.0,0.44804739967742685
268,1536685.0,80044,14344,0.0,0.4467071780969606
269,1491600.0,80455,13933,0.0,0.44537096545368726
270,1379397.5,81155,13233,0.0,0.44403874975587526
271,1585427.5,79512,14868,0.0,0.4427105190476633
272,1412775.0,81043,13349,0.0,0.44138626140895304
273,1473497.5,80343,14057,0.0,0.4400659649553022
274,1366607.5,81076,13308,0.0,0.43874961783781774
275,1373615.0,81520,12872,0.0,0.4374372082430496
276,1481417.5,80414,13978,0.0,0.4361287243928848
277,1441800.0,80394,13998,0.0,0.43482415454444157
278,1357695.0,81474,12914,0.0,0.43352348698996407
279,1633572.5,79624,14764,0.0,0.4322267100567172
280,1362602.5,81316,13072,0.0,0.430933812106882
281,1532912.5,80148,14252,0.0,0.42964478153745106
282,1410965.0,80953,13439,0.0,0.4283596067801246
episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon
0,3750.0,38553,56315,0.0,0.9970087504549047
1,3600.0,46891,47897,0.0,0.9940264484836504
2,4080.0,28386,66578,0.0,0.991053067321811
3,3840.0,44927,49869,0.0,0.9880885802850192
4,3840.0,47431,47357,0.0,0.9851329607687278
5,4050.0,47225,47539,0.0,0.9821861822479699
6,3390.0,49428,45340,0.0,0.9792482182771218
7,3930.0,46879,47901,0.0,0.976319042489665
8,3420.0,55279,39429,0.0,0.9733986285979498
9,3990.0,43706,51102,0.0,0.9704869503929597
10,3390.0,49320,45444,0.0,0.9675839817440759
11,3630.0,46379,48413,0.0,0.9646896965988424
12,4290.0,31342,63606,0.0,0.961804068982733
13,3720.0,40282,54574,0.0,0.9589270729989176
14,3540.0,34410,60518,0.0,0.95605868282803
15,4020.0,42253,52579,0.0,0.9531988727279361
16,4020.0,43662,51150,0.0,0.9503476170335033
17,3840.0,47194,47586,0.0,0.9475048901563694
18,4230.0,38480,56368,0.0,0.9446706665847135
19,3870.0,39515,55341,0.0,0.9418449208830271
20,3510.0,49547,45213,0.0,0.9390276276918854
21,3900.0,42910,51914,0.0,0.9362187617277201
22,3870.0,47976,46804,0.0,0.9334182977825923
23,3660.0,45991,48801,0.0,0.9306262107239665
24,4170.0,38485,56375,0.0,0.9278424754944846
25,4200.0,28402,66570,0.0,0.9250670671117416
26,4020.0,44556,50252,0.0,0.9222999606680609
27,3780.0,49161,45603,0.0,0.919541131330271
28,3120.0,43633,51187,0.0,0.916790554339483
29,3900.0,43455,51365,0.0,0.9140482050108673
30,4230.0,39153,55703,0.0,0.9113140587334333
31,4050.0,40288,54552,0.0,0.908588090969808
32,3810.0,45189,49595,0.0,0.9058702772560155
33,4080.0,27973,66991,0.0,0.9031605932012581
34,3840.0,43881,50927,0.0,0.9004590144876968
35,3750.0,40169,54687,0.0,0.8977655168702335
36,3990.0,32354,62570,0.0,0.8950800761762931
37,3780.0,41618,53214,0.0,0.8924026683056069
38,3780.0,45306,49498,0.0,0.8897332692299958
39,3900.0,43520,51296,0.0,0.8870718549931554
40,4170.0,45578,49218,0.0,0.8844184017104403
41,3990.0,42691,52125,0.0,0.88177288556865
42,3870.0,44578,50230,0.0,0.8791352828258153
43,4080.0,45662,49134,0.0,0.8765055698109854
44,3840.0,46616,48172,0.0,0.8738837229240147
45,3840.0,36599,58281,0.0,0.8712697186353521
46,3810.0,43511,51305,0.0,0.8686635334858287
47,3870.0,32341,62591,0.0,0.8660651440864483
48,4020.0,39975,54865,0.0,0.8634745271181767
49,4020.0,46144,48652,0.0,0.8608916593317331
50,3870.0,45190,49614,0.0,0.8583165175473807
51,3630.0,52015,42721,0.0,0.8557490786547193
52,3870.0,51872,42864,0.0,0.8531893196124776
53,3360.0,53796,40928,0.0,0.8506372174483066
54,3720.0,53564,41160,0.0,0.8480927492585731
55,3870.0,41432,53404,0.0,0.8455558922081547
56,3480.0,41864,52976,0.0,0.8430266235302344
57,3750.0,47848,46924,0.0,0.8405049205260963
58,3510.0,49954,44810,0.0,0.8379907605649222
59,3870.0,50293,44459,0.0,0.8354841210835883
60,3690.0,37162,57722,0.0,0.8329849795864627
61,4020.0,38428,56440,0.0,0.8304933136452034
62,3960.0,40845,53999,0.0,0.8280091008985575
63,3840.0,46915,47869,0.0,0.8255323190521598
64,4080.0,46127,48665,0.0,0.8230629458783336
65,4200.0,33675,61241,0.0,0.8206009592158903
66,4050.0,40840,54004,0.0,0.818146336969931
67,3660.0,40846,53994,0.0,0.8156990571116483
68,4080.0,41656,53180,0.0,0.8132590976781283
69,3690.0,44547,50261,0.0,0.8108264367721539
70,3870.0,34346,60562,0.0,0.808401052562008
71,3510.0,54306,40418,0.0,0.8059829232812773
72,3930.0,52042,42690,0.0,0.8035720272286576
73,3840.0,44272,50544,0.0,0.8011683427677586
74,4350.0,31096,63828,0.0,0.7987718483269097
75,4320.0,27469,67499,0.0,0.7963825223989669
76,3870.0,43986,50818,0.0,0.7940003435411191
77,4050.0,46123,48669,0.0,0.7916252903746962
78,3930.0,43897,50915,0.0,0.789257341584977
79,3930.0,46208,48576,0.0,0.7868964759209978
80,3960.0,44206,50610,0.0,0.784542672195362
81,3510.0,48576,46192,0.0,0.7821959092840497
82,4170.0,42326,52482,0.0,0.7798561661262283
83,3660.0,46413,48383,0.0,0.7775234217240634
84,3900.0,44596,50216,0.0,0.7751976551425304
85,3900.0,47073,47707,0.0,0.7728788455092263
86,3600.0,51593,43147,0.0,0.770566972014183
87,4050.0,36500,58392,0.0,0.7682620139096801
88,3870.0,45909,48887,0.0,0.7659639505100587
89,3810.0,38229,56643,0.0,0.763672761191536
90,4290.0,36350,58530,0.0,0.7613884253920201
91,3600.0,54677,40035,0.0,0.7591109226109254
92,4140.0,43399,51413,0.0,0.7568402324089886
93,4380.0,37709,57163,0.0,0.7545763344080854
94,4200.0,46988,47792,0.0,0.7523192082910475
95,3960.0,24417,70587,0.0,0.7500688338014804
96,4020.0,48068,46708,0.0,0.7478251907435816
97,3750.0,51119,43625,0.0,0.745588258981959
98,4290.0,38665,56191,0.0,0.7433580184414508
99,3810.0,49672,45084,0.0,0.7411344491069448
100,4050.0,28510,66470,0.0,0.7389175310231992
101,3870.0,45224,49580,0.0,0.7367072442946632
102,4320.0,38309,56555,0.0,0.7345035690852983
103,3990.0,44314,50490,0.0,0.7323064856184011
104,3990.0,38622,56230,0.0,0.7301159741764247
105,3930.0,43577,51239,0.0,0.7279320151008026
106,3720.0,51883,42861,0.0,0.725754588791772
107,4170.0,35104,59768,0.0,0.7235836757081978
108,3870.0,37266,57614,0.0,0.7214192563673972
109,3510.0,42665,52159,0.0,0.7192613113449653
110,4470.0,38202,56654,0.0,0.7171098212746
111,3450.0,48021,46751,0.0,0.714964766847929
112,3960.0,48895,45873,0.0,0.7128261288143359
113,4110.0,44356,50460,0.0,0.710693887980788
114,4050.0,51575,43165,0.0,0.7085680252116635
115,4170.0,44737,50063,0.0,0.7064485214285801
116,4080.0,37984,56876,0.0,0.7043353576102236
117,4410.0,39059,55781,0.0,0.7022285147921774
118,3990.0,51362,43378,0.0,0.7001279740667523
119,4140.0,47647,47121,0.0,0.6980337165828167
120,3720.0,42441,52391,0.0,0.6959457235456271
121,4110.0,44167,50645,0.0,0.6938639762166602
122,3990.0,48801,45967,0.0,0.6917884559134441
123,4020.0,42197,52627,0.0,0.6897191440093908
124,3870.0,45976,48800,0.0,0.6876560219336292
125,4050.0,40734,54102,0.0,0.6855990711708382
126,3900.0,42652,52172,0.0,0.6835482732610806
127,3960.0,42640,52184,0.0,0.6815036097996376
128,3900.0,37140,57752,0.0,0.6794650624368437
129,3570.0,55181,39511,0.0,0.6774326128779213
130,3900.0,27106,67870,0.0,0.6754062428828175
131,3870.0,35366,59530,0.0,0.6733859342660397
132,3960.0,37695,57177,0.0,0.6713716688964928
133,3630.0,51583,43161,0.0,0.6693634286973162
134,3420.0,52930,41798,0.0,0.6673611956457219
135,3870.0,46358,48418,0.0,0.6653649517728324
136,4140.0,45272,49520,0.0,0.6633746791635196
137,3930.0,43466,51354,0.0,0.661390359956244
138,4290.0,25980,69004,0.0,0.6594119763428944
139,3930.0,42187,52645,0.0,0.6574395105686283
140,4020.0,44977,49827,0.0,0.6554729449317122
141,3420.0,44456,50360,0.0,0.6535122617833629
142,4020.0,43855,50961,0.0,0.6515574435275892
143,3960.0,46323,48473,0.0,0.6496084726210338
144,3870.0,39810,55046,0.0,0.6476653315728161
145,4380.0,38407,56449,0.0,0.6457280029443749
146,4170.0,34483,60421,0.0,0.6437964693493122
147,4170.0,40859,53977,0.0,0.6418707134532371
148,3960.0,45221,49579,0.0,0.6399507179736101
149,4170.0,45641,49155,0.0,0.6380364656795882
150,3480.0,56902,37790,0.0,0.6361279393918698
151,3690.0,46662,48118,0.0,0.6342251219825414
152,3960.0,46727,48057,0.0,0.6323279963749231
153,3600.0,49116,45648,0.0,0.6304365455434155
154,3780.0,37799,57073,0.0,0.6285507525133474
155,3810.0,45278,49526,0.0,0.6266706003608224
156,3960.0,35488,59412,0.0,0.6247960722125685
157,4320.0,36424,58468,0.0,0.6229271512457853
158,3690.0,48007,46761,0.0,0.6210638206879938
159,4050.0,29996,64964,0.0,0.6192060638168857
160,4140.0,45425,49375,0.0,0.6173538639601732
161,3900.0,50202,44550,0.0,0.6155072044954395
162,3930.0,44408,50400,0.0,0.6136660688499896
163,4440.0,43652,51164,0.0,0.6118304405007017
164,3690.0,50288,44464,0.0,0.6100003029738785
165,3990.0,43907,50909,0.0,0.6081756398450999
166,4200.0,43566,51246,0.0,0.6063564347390752
167,4290.0,45376,49424,0.0,0.6045426713294964
168,4200.0,45902,48894,0.0,0.6027343333388913
169,4050.0,43856,50964,0.0,0.6009314045384779
170,3960.0,48037,46739,0.0,0.5991338687480187
171,4140.0,36386,58494,0.0,0.5973417098356749
172,3870.0,40680,54168,0.0,0.5955549117178625
173,3960.0,45639,49157,0.0,0.5937734583591071
174,4530.0,35023,59869,0.0,0.5919973337719008
175,4050.0,45909,48875,0.0,0.5902265220165579
176,3930.0,42508,52320,0.0,0.5884610072010726
177,4230.0,45829,48963,0.0,0.586700773480976
178,4320.0,39223,55633,0.0,0.584945805059194
179,3930.0,33365,61535,0.0,0.5831960861859052
180,4230.0,30057,64883,0.0,0.5814516011584002
181,4170.0,37010,57850,0.0,0.5797123343209402
182,3900.0,37208,57664,0.0,0.5779782700646164
183,4110.0,44470,50334,0.0,0.5762493928272107
184,3750.0,39532,55324,0.0,0.5745256870930548
185,4110.0,43283,51533,0.0,0.5728071373928921
186,4110.0,37674,57190,0.0,0.5710937283037383
187,4290.0,44549,50255,0.0,0.569385444448743
188,4080.0,42716,52108,0.0,0.5676822704970518
189,3900.0,40710,54138,0.0,0.5659841911636688
190,3750.0,52557,42167,0.0,0.5642911912093194
191,4050.0,47379,47401,0.0,0.5626032554403132
192,4350.0,30027,64925,0.0,0.5609203687084082
193,4020.0,44390,50410,0.0,0.5592425159106745
194,4380.0,37410,57466,0.0,0.5575696819893587
195,3840.0,47496,47296,0.0,0.5559018519317491
196,3780.0,42925,51891,0.0,0.5542390107700407
197,3990.0,44548,50256,0.0,0.5525811435812007
198,4020.0,44691,50109,0.0,0.5509282354868351
199,4230.0,41567,53269,0.0,0.5492802716530549
200,4140.0,40013,54827,0.0,0.5476372372903429
201,3990.0,43518,51298,0.0,0.5459991176534209
202,4170.0,44123,50689,0.0,0.5443658980411177
203,4200.0,28842,66122,0.0,0.5427375637962367
204,4020.0,28868,66088,0.0,0.5411141003054251
205,3990.0,35037,59863,0.0,0.5394954929990418
206,3720.0,42965,51851,0.0,0.5378817273510274
207,3990.0,44256,50552,0.0,0.5362727888787735
208,4110.0,29595,65353,0.0,0.5346686631429929
209,4260.0,43770,51046,0.0,0.5330693357475896
210,4560.0,37316,57556,0.0,0.5314747923395304
211,3690.0,47624,47152,0.0,0.5298850186087152
212,4680.0,42526,52290,0.0,0.5283000002878491
213,3810.0,35431,59461,0.0,0.5267197231523142
214,3840.0,49306,45458,0.0,0.5251441730200421
215,3870.0,42787,52041,0.0,0.5235733357513864
216,3870.0,46622,48166,0.0,0.522007197248996
217,3900.0,49683,45077,0.0,0.5204457434576885
218,4170.0,45138,49666,0.0,0.5188889603643239
219,4440.0,45406,49398,0.0,0.517336833997679
220,3870.0,42966,51846,0.0,0.5157893504283224
221,4440.0,45741,49047,0.0,0.5142464957684887
222,4200.0,41401,53419,0.0,0.5127082561719544
223,4200.0,44982,49822,0.0,0.5111746178339134
224,4560.0,44327,50485,0.0,0.5096455669908534
225,4020.0,46020,48776,0.0,0.5081210899204321
226,4320.0,37021,57855,0.0,0.5066011729413543
227,3930.0,46103,48689,0.0,0.5050858024132487
228,4080.0,48123,46653,0.0,0.503574964736546
229,4050.0,42484,52344,0.0,0.5020686463523564
230,3870.0,41611,53233,0.0,0.5005668337423482
231,3630.0,48227,46537,0.0,0.4990695134286266
232,4350.0,37859,57013,0.0,0.4975766719736123
233,4410.0,40635,54205,0.0,0.49608829597992116
234,4440.0,47981,46775,0.0,0.4946043720902441
235,4200.0,41703,53125,0.0,0.493124886987227
236,3780.0,51083,43661,0.0,0.4916498273933513
237,4140.0,42140,52680,0.0,0.49017918007081474
238,3750.0,36091,58805,0.0,0.48871293182141273
239,3960.0,43627,51193,0.0,0.4872510694864197
240,4080.0,37453,57403,0.0,0.48579357994647127
241,4170.0,40456,54388,0.0,0.48434045012144616
242,4260.0,45584,49192,0.0,0.48289166697034913
